rule,param,live,demo,n_stop,elapsed_s,time_saved_s,dev_pos_mm,dev_rot_deg,abs_pos_mm,abs_rot_deg,failed
patience,3,pick_up_mug_006,pick_up_mug_007,4,0.0445,2.964,33.3781,3.0705,586.1857,63.3011,0
patience,3,pick_up_mug_006,pick_up_mug_008,4,0.0716,2.9299,430.5928,61.7616,531.9518,60.0124,0
patience,3,pick_up_mug_007,pick_up_mug_001,6,0.1047,2.9023,0.366,0.0365,36.722,3.9666,0
patience,3,pick_up_mug_007,pick_up_mug_002,6,0.0614,2.9404,0.3787,0.0903,527.8624,53.9355,0
patience,3,pick_up_mug_007,pick_up_mug_003,7,0.0759,2.9242,0.0811,0.0121,613.5755,66.6389,0
patience,3,pick_up_mug_007,pick_up_mug_004,6,0.0566,2.9435,4.6905,0.7845,959.9754,119.8431,0
patience,3,pick_up_mug_007,pick_up_mug_005,5,0.0841,2.9294,4.72,0.4822,1095.8306,161.0704,0
patience,3,pick_up_mug_007,pick_up_mug_006,5,0.0528,2.948,0.0,0.0,529.416,58.1882,0
patience,3,pick_up_mug_007,pick_up_mug_008,7,0.0938,2.9063,48.3154,5.1091,244.399,27.4035,0
patience,3,pick_up_mug_008,pick_up_mug_001,4,0.0488,2.9579,6.0026,0.5129,185.973,13.02,0
patience,3,pick_up_mug_008,pick_up_mug_002,4,0.0388,2.9643,3.2211,0.3299,629.3627,62.4904,0
patience,3,pick_up_mug_008,pick_up_mug_003,7,0.0824,2.9227,0.0,0.0,715.7155,74.9049,0
patience,3,pick_up_mug_008,pick_up_mug_004,5,0.046,2.9551,32.2706,3.0386,1066.4161,128.64,0
patience,3,pick_up_mug_008,pick_up_mug_005,4,0.0506,2.9558,19.8234,1.9066,1186.2648,169.5773,0
patience,3,pick_up_mug_008,pick_up_mug_006,5,0.0751,2.9401,31.0951,2.996,612.6467,64.6622,0
patience,3,pick_up_mug_008,pick_up_mug_007,4,0.0307,2.9713,106.3125,10.5677,73.1916,8.6964,0
patience,5,pick_up_mug_001,pick_up_mug_002,6,0.0476,2.9625,51.9169,6.1834,243.5562,25.6633,0
patience,5,pick_up_mug_001,pick_up_mug_003,6,0.0524,2.9577,39.2335,4.6438,319.3041,38.3037,0
patience,5,pick_up_mug_001,pick_up_mug_004,6,0.0445,2.9605,45.2112,5.341,663.2485,91.4922,0
patience,5,pick_up_mug_001,pick_up_mug_005,6,0.0797,2.9278,28.6116,3.418,818.0832,124.6997,0
patience,5,pick_up_mug_001,pick_up_mug_006,7,0.0708,2.9394,74.3814,8.8756,279.8531,34.0433,0
patience,5,pick_up_mug_001,pick_up_mug_007,6,0.0591,2.9424,1.1364,0.1327,218.1788,28.8713,0
patience,5,pick_up_mug_001,pick_up_mug_008,6,0.0945,2.9061,8.2478,0.9896,187.5409,20.2187,0
patience,5,pick_up_mug_002,pick_up_mug_001,6,0.0894,2.9137,18.6403,1.7455,596.8584,55.3831,0
patience,5,pick_up_mug_002,pick_up_mug_003,8,0.0524,2.9493,0.0,0.0,114.7661,12.63,0
patience,5,pick_up_mug_002,pick_up_mug_004,6,0.0384,2.9655,22.1897,2.0184,627.5561,65.8986,0
patience,5,pick_up_mug_002,pick_up_mug_005,6,0.0642,2.9369,20.713,1.9997,943.958,105.8586,0
patience,5,pick_up_mug_002,pick_up_mug_006,6,0.0567,2.9462,45.8442,4.3592,95.4639,8.558,0
patience,5,pick_up_mug_002,pick_up_mug_007,6,0.0394,2.9628,3.0865,0.3019,570.3546,54.013,0
patience,5,pick_up_mug_002,pick_up_mug_008,9,0.1308,2.8765,26.6571,2.5749,636.4442,62.3901,0
patience,5,pick_up_mug_003,pick_up_mug_001,6,0.0906,2.914,17.9902,1.6301,704.9152,67.9725,0
patience,5,pick_up_mug_003,pick_up_mug_002,6,0.037,2.9647,1.0913,0.0886,120.5206,12.8546,0
patience,5,pick_up_mug_003,pick_up_mug_004,6,0.039,2.9635,43.4007,3.9557,536.4489,53.2743,0
patience,5,pick_up_mug_003,pick_up_mug_005,6,0.0674,2.9384,6.9448,0.6253,852.6833,88.8969,0
patience,5,pick_up_mug_003,pick_up_mug_006,7,0.0691,2.9337,12.6729,1.168,180.8867,16.833,0
patience,5,pick_up_mug_003,pick_up_mug_007,6,0.0485,2.9521,0.0123,0.0011,685.4062,66.8606,0
patience,5,pick_up_mug_003,pick_up_mug_008,8,0.1101,2.8928,50.7382,4.6956,748.8606,75.1868,0
patience,5,pick_up_mug_004,pick_up_mug_001,6,0.0917,2.9171,0.0,0.0,999.9678,117.419,0
patience,5,pick_up_mug_004,pick_up_mug_002,11,0.0826,2.9214,0.9352,0.0898,623.695,66.6114,0
patience,5,pick_up_mug_004,pick_up_mug_003,6,0.0539,2.949,10.2316,0.9871,514.0551,53.4373,0
patience,5,pick_up_mug_004,pick_up_mug_005,6,0.0725,2.9318,7.108,0.5785,374.0455,36.1118,0
patience,5,pick_up_mug_004,pick_up_mug_006,6,0.0788,2.9243,10.4069,0.8141,741.0574,81.8781,0
patience,5,pick_up_mug_004,pick_up_mug_007,6,0.0526,2.9511,12.3697,1.1774,1033.0783,121.5134,0
patience,5,pick_up_mug_004,pick_up_mug_008,9,0.141,2.8691,29.7546,2.8775,1065.4819,128.5196,0
patience,5,pick_up_mug_005,pick_up_mug_001,6,0.0947,2.9058,1.0726,0.1021,1063.0342,144.2727,0
patience,5,pick_up_mug_005,pick_up_mug_002,8,0.0805,2.9201,5.8187,0.6731,815.9954,94.52,0
patience,5,pick_up_mug_005,pick_up_mug_003,8,0.0818,2.9261,11.3681,1.1385,757.5396,85.4878,0
patience,5,pick_up_mug_005,pick_up_mug_004,6,0.0444,2.9684,6.035,0.6101,345.5799,34.6759,0
patience,5,pick_up_mug_005,pick_up_mug_006,6,0.073,2.9346,0.8871,0.089,944.0912,119.4456,0
patience,5,pick_up_mug_005,pick_up_mug_007,11,0.1086,2.8934,3.3545,0.423,1095.9941,149.1338,0
patience,5,pick_up_mug_005,pick_up_mug_008,7,0.099,2.9081,0.0348,0.0055,1106.0179,151.6918,0
patience,5,pick_up_mug_006,pick_up_mug_001,6,0.0978,2.9027,5.1046,0.5062,534.5761,56.2024,0
patience,5,pick_up_mug_006,pick_up_mug_002,6,0.0539,2.9499,52.3568,5.2069,99.9481,9.753,0
patience,5,pick_up_mug_006,pick_up_mug_003,6,0.0609,2.9524,86.7647,8.5556,50.8486,3.197,0
patience,5,pick_up_mug_006,pick_up_mug_004,6,0.0617,2.9423,9.0089,0.8163,606.1826,70.3269,0
patience,5,pick_up_mug_006,pick_up_mug_005,6,0.0898,2.9184,23.0504,2.2922,879.2532,110.031,0
patience,5,pick_up_mug_006,pick_up_mug_007,6,0.0638,2.9447,33.3781,3.0705,586.1857,63.3011,0
patience,5,pick_up_mug_006,pick_up_mug_008,11,0.1847,2.8167,15.4196,1.5704,648.802,72.3849,0
patience,5,pick_up_mug_007,pick_up_mug_001,8,0.1403,2.8667,0.366,0.0365,36.722,3.9666,0
patience,5,pick_up_mug_007,pick_up_mug_002,13,0.1344,2.8674,0.3787,0.0903,527.8624,53.9355,0
patience,5,pick_up_mug_007,pick_up_mug_003,9,0.0938,2.9063,0.348,0.0373,613.4725,66.6277,0
patience,5,pick_up_mug_007,pick_up_mug_004,8,0.08,2.9201,4.6905,0.7845,959.9754,119.8431,0
patience,5,pick_up_mug_007,pick_up_mug_005,7,0.116,2.8975,0.0,0.0,1095.0313,160.6024,0
patience,5,pick_up_mug_007,pick_up_mug_006,7,0.0798,2.9211,0.0,0.0,529.416,58.1882,0
patience,5,pick_up_mug_007,pick_up_mug_008,9,0.1232,2.8769,48.3154,5.1091,244.399,27.4035,0
patience,5,pick_up_mug_008,pick_up_mug_001,6,0.0749,2.9318,6.0026,0.5129,185.973,13.02,0
patience,5,pick_up_mug_008,pick_up_mug_002,6,0.0673,2.9359,3.2211,0.3299,629.3627,62.4904,0
patience,5,pick_up_mug_008,pick_up_mug_003,9,0.1056,2.8995,0.0,0.0,715.7155,74.9049,0
patience,5,pick_up_mug_008,pick_up_mug_004,7,0.0711,2.9301,32.2706,3.0386,1066.4161,128.64,0
patience,5,pick_up_mug_008,pick_up_mug_005,6,0.075,2.9315,19.8234,1.9066,1186.2648,169.5773,0
patience,5,pick_up_mug_008,pick_up_mug_006,7,0.1074,2.9078,31.0951,2.996,612.6467,64.6622,0
patience,5,pick_up_mug_008,pick_up_mug_007,6,0.0503,2.9517,106.3125,10.5677,73.1916,8.6964,0
patience,10,pick_up_mug_001,pick_up_mug_002,11,0.0849,2.9251,51.9169,6.1834,243.5562,25.6633,0
patience,10,pick_up_mug_001,pick_up_mug_003,11,0.0911,2.9191,39.2545,4.646,319.2892,38.3018,0
patience,10,pick_up_mug_001,pick_up_mug_004,11,0.08,2.9251,45.211,5.3409,663.2493,91.4922,0
patience,10,pick_up_mug_001,pick_up_mug_005,11,0.1391,2.8684,23.7388,2.8367,820.2054,125.2762,0
patience,10,pick_up_mug_001,pick_up_mug_006,21,0.233,2.7772,16.4474,1.907,222.2243,27.0666,0
patience,10,pick_up_mug_001,pick_up_mug_007,11,0.1043,2.8972,1.1364,0.1327,218.1788,28.8713,0
patience,10,pick_up_mug_001,pick_up_mug_008,11,0.157,2.8436,2.4555,0.3054,182.5506,19.5352,0
patience,10,pick_up_mug_002,pick_up_mug_001,11,0.16,2.8431,18.6403,1.7455,596.8584,55.3831,0
patience,10,pick_up_mug_002,pick_up_mug_003,13,0.0855,2.9162,0.0,0.0,114.7661,12.63,0
patience,10,pick_up_mug_002,pick_up_mug_004,11,0.0684,2.9355,22.1897,2.0184,627.5561,65.8986,0
patience,10,pick_up_mug_002,pick_up_mug_005,11,0.1183,2.8828,20.713,1.9997,943.958,105.8586,0
patience,10,pick_up_mug_002,pick_up_mug_006,11,0.0887,2.9142,45.8442,4.3592,95.4639,8.558,0
patience,10,pick_up_mug_002,pick_up_mug_007,11,0.0665,2.9357,3.0865,0.3019,570.3546,54.013,0
patience,10,pick_up_mug_002,pick_up_mug_008,14,0.213,2.7943,26.6571,2.5749,636.4442,62.3901,0
patience,10,pick_up_mug_003,pick_up_mug_001,11,0.1644,2.8402,17.9902,1.6301,704.9152,67.9725,0
patience,10,pick_up_mug_003,pick_up_mug_002,11,0.066,2.9356,1.0913,0.0886,120.5206,12.8546,0
patience,10,pick_up_mug_003,pick_up_mug_004,11,0.0705,2.9321,43.4007,3.9557,536.4489,53.2743,0
patience,10,pick_up_mug_003,pick_up_mug_005,11,0.1156,2.8903,6.9448,0.6253,852.6833,88.8969,0
patience,10,pick_up_mug_003,pick_up_mug_006,12,0.1193,2.8835,12.6729,1.168,180.8867,16.833,0
patience,10,pick_up_mug_003,pick_up_mug_007,11,0.0839,2.9166,0.0123,0.0011,685.4062,66.8606,0
patience,10,pick_up_mug_003,pick_up_mug_008,21,0.2782,2.7247,18.0602,1.6664,723.5433,72.1585,0
patience,10,pick_up_mug_004,pick_up_mug_001,11,0.1558,2.8531,0.0,0.0,999.9678,117.419,0
patience,10,pick_up_mug_004,pick_up_mug_002,16,0.117,2.887,0.9352,0.0898,623.695,66.6114,0
patience,10,pick_up_mug_004,pick_up_mug_003,11,0.0872,2.9157,10.2316,0.9871,514.0551,53.4373,0
patience,10,pick_up_mug_004,pick_up_mug_005,20,0.2243,2.7799,0.0,0.0,371.0179,35.7902,0
patience,10,pick_up_mug_004,pick_up_mug_006,11,0.1391,2.864,10.4069,0.8141,741.0574,81.8781,0
patience,10,pick_up_mug_004,pick_up_mug_007,11,0.0881,2.9156,2.9239,0.2776,1028.5265,120.6179,0
patience,10,pick_up_mug_004,pick_up_mug_008,14,0.2099,2.8002,29.7599,2.8779,1065.4848,128.5202,0
patience,10,pick_up_mug_005,pick_up_mug_001,11,0.1707,2.8298,0.9449,0.0899,1063.0717,144.2843,0
patience,10,pick_up_mug_005,pick_up_mug_002,13,0.1326,2.8681,5.8187,0.6731,815.9954,94.52,0
patience,10,pick_up_mug_005,pick_up_mug_003,13,0.1337,2.8741,11.3681,1.1385,757.5396,85.4878,0
patience,10,pick_up_mug_005,pick_up_mug_004,11,0.0863,2.9265,6.7311,0.6811,344.9259,34.606,0
patience,10,pick_up_mug_005,pick_up_mug_006,11,0.1315,2.8762,0.8871,0.089,944.0912,119.4456,0
patience,10,pick_up_mug_005,pick_up_mug_007,16,0.1545,2.8476,3.1796,0.3958,1095.9869,149.1289,0
patience,10,pick_up_mug_005,pick_up_mug_008,12,0.1744,2.8327,0.0348,0.0055,1106.0179,151.6918,0
patience,10,pick_up_mug_006,pick_up_mug_001,11,0.1554,2.8452,5.1046,0.5062,534.5761,56.2024,0
patience,10,pick_up_mug_006,pick_up_mug_002,19,0.1446,2.8592,0.0,0.0,68.8563,4.9759,0
patience,10,pick_up_mug_006,pick_up_mug_003,27,0.2468,2.7665,30.3969,2.9882,87.0253,8.7505,0
patience,10,pick_up_mug_006,pick_up_mug_004,11,0.1099,2.894,8.1256,0.7351,606.7214,70.3952,0
patience,10,pick_up_mug_006,pick_up_mug_005,11,0.1647,2.8435,23.0504,2.2922,879.2532,110.031,0
patience,10,pick_up_mug_006,pick_up_mug_007,11,0.1141,2.8943,33.3781,3.0705,586.1857,63.3011,0
patience,10,pick_up_mug_006,pick_up_mug_008,16,0.2635,2.7379,14.3779,1.5259,648.224,72.3138,0
patience,10,pick_up_mug_007,pick_up_mug_001,13,0.2173,2.7897,0.288,0.0345,36.7929,3.9697,0
patience,10,pick_up_mug_007,pick_up_mug_002,18,0.1651,2.8368,0.3787,0.0903,527.8624,53.9355,0
patience,10,pick_up_mug_007,pick_up_mug_003,14,0.1261,2.874,0.348,0.0373,613.4725,66.6277,0
patience,10,pick_up_mug_007,pick_up_mug_004,16,0.1228,2.8773,4.6902,0.7845,959.9754,119.8431,0
patience,10,pick_up_mug_007,pick_up_mug_005,12,0.1928,2.8207,0.0,0.0,1095.0313,160.6024,0
patience,10,pick_up_mug_007,pick_up_mug_006,12,0.1364,2.8644,0.0,0.0,529.416,58.1882,0
patience,10,pick_up_mug_007,pick_up_mug_008,14,0.1895,2.8106,48.3154,5.1091,244.399,27.4035,0
patience,10,pick_up_mug_008,pick_up_mug_001,11,0.1398,2.8669,6.0026,0.5129,185.973,13.02,0
patience,10,pick_up_mug_008,pick_up_mug_002,11,0.1192,2.884,3.2211,0.3299,629.3627,62.4904,0
patience,10,pick_up_mug_008,pick_up_mug_003,15,0.1577,2.8474,0.0,0.0,715.7155,74.9049,0
patience,10,pick_up_mug_008,pick_up_mug_004,12,0.1307,2.8704,32.2706,3.0386,1066.4161,128.64,0
patience,10,pick_up_mug_008,pick_up_mug_005,11,0.1488,2.8576,16.1008,1.5576,1185.8448,169.2355,0
patience,10,pick_up_mug_008,pick_up_mug_006,18,0.2359,2.7793,22.2885,2.1442,604.6651,63.8104,0
patience,10,pick_up_mug_008,pick_up_mug_007,20,0.1824,2.8196,14.484,1.4837,163.685,17.5023,0
first-usable,1,pick_up_mug_001,pick_up_mug_002,1,0.0072,3.0029,51.9097,6.1825,243.5636,25.6642,0
first-usable,1,pick_up_mug_001,pick_up_mug_003,1,0.0081,3.0021,39.2335,4.6438,319.3041,38.3037,0
first-usable,1,pick_up_mug_001,pick_up_mug_004,1,0.0074,2.9977,45.2171,5.342,663.239,91.4913,0
first-usable,1,pick_up_mug_001,pick_up_mug_005,1,0.0133,2.9941,28.6244,3.4195,818.0776,124.6981,0
first-usable,1,pick_up_mug_001,pick_up_mug_006,1,0.0114,2.9988,82.0972,9.7673,287.1889,34.8968,0
first-usable,1,pick_up_mug_001,pick_up_mug_007,1,0.0073,2.9942,1.4193,0.1237,216.8742,28.717,0
first-usable,1,pick_up_mug_001,pick_up_mug_008,1,0.0158,2.9848,14.6102,1.7061,192.6984,20.9339,0
first-usable,1,pick_up_mug_002,pick_up_mug_001,1,0.0161,2.987,18.6403,1.7455,596.8584,55.3831,0
first-usable,1,pick_up_mug_002,pick_up_mug_003,1,0.0067,2.995,2.126,0.2009,116.4477,12.8011,0
first-usable,1,pick_up_mug_002,pick_up_mug_004,1,0.0074,2.9965,22.0457,2.0063,627.6882,65.9125,0
first-usable,1,pick_up_mug_002,pick_up_mug_005,1,0.0145,2.9866,20.713,1.9997,943.958,105.8586,0
first-usable,1,pick_up_mug_002,pick_up_mug_006,1,0.0085,2.9944,56.7726,5.4042,104.5956,9.5978,0
first-usable,1,pick_up_mug_002,pick_up_mug_007,1,0.0069,2.9953,3.0865,0.3019,570.3546,54.013,0
first-usable,1,pick_up_mug_002,pick_up_mug_008,1,0.0169,2.9904,552.6052,55.0763,79.8004,5.2897,0
first-usable,1,pick_up_mug_003,pick_up_mug_001,1,0.0161,2.9885,17.9902,1.6301,704.9152,67.9725,0
first-usable,1,pick_up_mug_003,pick_up_mug_002,1,0.0062,2.9955,1.3198,0.1083,120.4293,12.8445,0
first-usable,1,pick_up_mug_003,pick_up_mug_004,1,0.0078,2.9947,43.4043,3.9559,536.4469,53.2742,0
first-usable,1,pick_up_mug_003,pick_up_mug_005,1,0.0101,2.9957,6.9448,0.6253,852.6833,88.8969,0
first-usable,1,pick_up_mug_003,pick_up_mug_006,1,0.0103,2.9925,130.0531,11.9924,52.3824,3.9851,0
first-usable,1,pick_up_mug_003,pick_up_mug_007,1,0.0063,2.9942,0.4758,0.0508,685.1924,66.8376,0
first-usable,1,pick_up_mug_003,pick_up_mug_008,1,0.0167,2.9862,585.6553,56.8591,161.0961,13.7084,0
first-usable,1,pick_up_mug_004,pick_up_mug_001,1,0.0182,2.9906,0.0,0.0,999.9678,117.419,0
first-usable,1,pick_up_mug_004,pick_up_mug_002,1,0.0073,2.9967,9.8116,0.9276,618.0273,65.9231,0
first-usable,1,pick_up_mug_004,pick_up_mug_003,1,0.0067,2.9962,10.2313,0.9871,514.0553,53.4373,0
first-usable,1,pick_up_mug_004,pick_up_mug_005,1,0.0146,2.9897,7.0072,0.5605,373.5697,36.0635,0
first-usable,1,pick_up_mug_004,pick_up_mug_006,1,0.0136,2.9895,9.8463,0.7092,742.3921,82.0394,0
first-usable,1,pick_up_mug_004,pick_up_mug_007,1,0.0065,2.9972,9.2772,0.8335,1024.1429,119.7853,0
first-usable,1,pick_up_mug_004,pick_up_mug_008,1,0.0172,2.9929,528.3254,53.2897,705.329,72.6249,0
first-usable,1,pick_up_mug_005,pick_up_mug_001,1,0.0161,2.9844,1.0726,0.1021,1063.0342,144.2727,0
first-usable,1,pick_up_mug_005,pick_up_mug_002,1,0.007,2.9937,49.8453,4.9426,780.147,89.1399,0
first-usable,1,pick_up_mug_005,pick_up_mug_003,1,0.007,3.0009,98.9175,9.9374,691.7708,76.7083,0
first-usable,1,pick_up_mug_005,pick_up_mug_004,1,0.0094,3.0034,11.1271,1.1176,340.8349,34.1723,0
first-usable,1,pick_up_mug_005,pick_up_mug_006,1,0.0141,2.9935,0.8871,0.089,944.0912,119.4456,0
first-usable,1,pick_up_mug_005,pick_up_mug_007,1,0.0061,2.9959,58.7259,5.9298,1078.7431,142.9889,0
first-usable,1,pick_up_mug_005,pick_up_mug_008,1,0.0174,2.9898,527.4058,55.5007,859.6083,96.5267,0
first-usable,1,pick_up_mug_006,pick_up_mug_001,1,0.0167,2.9839,11.7639,1.1694,528.8881,55.5504,0
first-usable,1,pick_up_mug_006,pick_up_mug_002,1,0.0131,2.9908,52.3621,5.2073,99.9509,9.7534,0
first-usable,1,pick_up_mug_006,pick_up_mug_003,1,0.0142,2.9991,86.7623,8.5553,50.8486,3.1973,0
first-usable,1,pick_up_mug_006,pick_up_mug_004,1,0.0149,2.9891,13.3835,1.2393,603.0491,69.9269,0
first-usable,1,pick_up_mug_006,pick_up_mug_005,1,0.0168,2.9914,23.0504,2.2922,879.2532,110.031,0
first-usable,1,pick_up_mug_006,pick_up_mug_007,1,0.0151,2.9934,33.3781,3.0705,586.1857,63.3011,0
first-usable,1,pick_up_mug_006,pick_up_mug_008,1,0.0188,2.9827,426.9606,60.8741,523.1981,58.9066,0
first-usable,1,pick_up_mug_007,pick_up_mug_001,1,0.019,2.988,442.0287,46.3174,445.8601,48.4451,0
first-usable,1,pick_up_mug_007,pick_up_mug_002,1,0.0157,2.9861,331.7847,55.9949,259.3031,40.2364,0
first-usable,1,pick_up_mug_007,pick_up_mug_003,1,0.0157,2.9844,315.796,56.2357,348.7815,47.0099,0
first-usable,1,pick_up_mug_007,pick_up_mug_004,1,0.0126,2.9875,302.3688,55.5872,788.6599,91.6965,0
first-usable,1,pick_up_mug_007,pick_up_mug_005,1,0.0198,2.9937,406.1695,42.6951,1016.8233,168.9667,0
first-usable,1,pick_up_mug_007,pick_up_mug_006,1,0.0166,2.9842,517.2067,75.6352,78.2001,48.0346,0
first-usable,1,pick_up_mug_007,pick_up_mug_008,1,0.0177,2.9824,72.2131,7.5763,220.7314,24.8802,0
first-usable,1,pick_up_mug_008,pick_up_mug_001,1,0.0165,2.9902,5.9229,0.5057,185.9353,13.014,0
first-usable,1,pick_up_mug_008,pick_up_mug_002,1,0.0141,2.989,3.2543,0.3335,629.3788,62.4922,0
first-usable,1,pick_up_mug_008,pick_up_mug_003,1,0.0106,2.9945,4.7008,0.4844,719.5229,75.3592,0
first-usable,1,pick_up_mug_008,pick_up_mug_004,1,0.0091,2.992,32.1997,3.0328,1066.4403,128.6452,0
first-usable,1,pick_up_mug_008,pick_up_mug_005,1,0.0156,2.9908,20.6619,1.9862,1186.3534,169.6558,0
first-usable,1,pick_up_mug_008,pick_up_mug_006,1,0.0144,3.0008,76.0697,7.3497,652.9303,69.0136,0
first-usable,1,pick_up_mug_008,pick_up_mug_007,1,0.0087,2.9933,106.3125,10.5677,73.1916,8.6964,0
